"year","trial_name","trial_type","plot_width","plot_length","plant_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","CMD_harvest","branch_number","CMD_1mon","height_1st_branch","yield_ha","root_weight_plot","vigor1_5","root_number_commercial","planted_number_plot","plant_type","height","harvest_number","root_type1_5","root_rot_number","germinated_number_plot","starch_content","root_shape1_6","harvest_number_plan","germination_perc","yield_ha_v2","starch_yield_ha"
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0350_275",1,275,25,11,"test"," (Operator: lizbethpino, Time: )","VH22-0350","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,3,1,145,16.953125,5.425,2,16,4,3,300,1,4,1,1,15.3666306,2,4,25,16.953125,2.60512409390625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0351_182",1,182,19,8,"test"," (Operator: lizbethpino, Time: )","VH22-0351","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,125,36.3125,11.62,3,43,4,3,290,4,3,2,1,20,1,4,25,36.3125,7.2625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0352_232",1,232,19,10,"test"," (Operator: lizbethpino, Time: )","VH22-0352","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,3,1,130,29.6875,9.5,3,31,4,2,310,4,2,1,1,24.51080645,2,4,25,29.6875,7.27664566484375
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0353_161",1,161,11,7,"test"," (Operator: lizbethpino, Time: )","VH22-0353","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,3,1,110,61.5,19.68,3,49,4,3,250,4,1,0,1,19,2,4,25,61.5,11.685
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0354_278",1,278,23,12,"test"," (Operator: lizbethpino, Time: )","VH22-0354","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,185,NA,NA,2,NA,4,1,250,3,3,0,1,20.67672566,1,4,25,NA,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0356_165",1,165,15,7,"test"," (Operator: lizbethpino, Time: )","VH22-0356","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,175,12.140625,3.885,2,16,4,1,175,3,3,0,1,12.96954825,1,4,25,12.140625,1.57458421722656
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0358_109",1,109,9,5,"test"," (Operator: lizbethpino, Time: )","VH22-0358","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,0,1,175,13.421875,4.295,2,27,4,1,175,3,3,0,1,19.89505747,1,4,25,13.421875,2.67028974480156
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0359_115",1,115,15,5,"test"," (Operator: lizbethpino, Time: )","VH22-0359","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,3,1,80,11,3.52,3,18,4,3,175,4,4,1,1,21.03027714,1,4,25,11,2.3133304854
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0363_30",1,30,21,2,"test"," (Operator: lizbethpino, Time: )","VH22-0363","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,1,1,180,31.125,9.96,3,50,4,2,240,4,2,2,1,20.25397112,1,4,25,31.125,6.3040485111
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0364_272",1,272,22,11,"test"," (Operator: lizbethpino, Time: )","VH22-0364","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,1,1,155,23.40625,7.49,3,33,4,2,240,4,3,0,1,18.14296651,2,4,25,23.40625,4.24658809874687
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0365_159",1,159,9,7,"test"," (Operator: lizbethpino, Time: )","VH22-0365","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,100,13.25,4.24,2,27,4,4,150,3,3,0,0.75,23.18222591,1,4,18.75,13.25,3.071644933075
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0366_6",1,6,6,1,"test"," (Operator: lizbethpino, Time: )","VH22-0366","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,90,11.734375,3.755,2,21,4,3,130,3,3,0,1,16.87291815,2,4,25,11.734375,1.97993148916406
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0367_244",1,244,7,10,"test"," (Operator: lizbethpino, Time: )","VH22-0367","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,250,22.8125,7.3,3,40,4,1,250,4,4,0,1,18,1,4,25,22.8125,4.10625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0369_54",1,54,4,3,"test"," (Operator: lizbethpino, Time: )","VH22-0369","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,330,52.359375,16.755,3,47,4,1,330,4,1,0,1,23.5,3,4,25,52.359375,12.304453125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0372_24",1,24,24,1,"test"," (Operator: lizbethpino, Time: )","VH22-0372","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,2,1,200,58.015625,18.565,2,52,4,3,305,4,5,0,1,19.5,3,4,25,58.015625,11.313046875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0374_35",1,35,16,2,"test"," (Operator: lizbethpino, Time: )","VH22-0374","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,195,2.171875,0.695,2,5,4,1,195,3,5,2,1,24,5,4,25,2.171875,0.52125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0375_91",1,91,10,4,"test"," (Operator: lizbethpino, Time: )","VH22-0375","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,2,1,135,34.125,10.92,2,43,4,3,250,4,3,0,1,25.5,2,4,25,34.125,8.701875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0386_39",1,39,12,2,"test"," (Operator: lizbethpino, Time: )","VH22-0386","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,180,29.703125,9.505,3,42,4,1,270,4,4,0,1,23.5,5,4,25,29.703125,6.980234375
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0389_47",1,47,4,2,"test"," (Operator: lizbethpino, Time: )","VH22-0389","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,120,5.484375,1.755,2,14,4,2,215,2,5,0,1,26.96023256,5,4,25,5.484375,1.4786002544625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0391_58",1,58,8,3,"test"," (Operator: lizbethpino, Time: )","VH22-0391","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,0,1,130,8.28125,2.65,2,18,4,1,130,4,5,0,1,26.40347368,5,4,25,8.28125,2.186537664125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0394_249",1,249,2,10,"test"," (Operator: lizbethpino, Time: )","VH22-0394","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,100,9.375,3,3,32,4,1,135,4,3,0,1,17.6755243,1,4,25,9.375,1.657080403125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0412_265",1,265,15,11,"test"," (Operator: lizbethpino, Time: )","VH22-0412","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,NA,1,NA,17.671875,5.655,2,38,4,NA,NA,NA,3,0,1,22.87014815,1,4,25,17.671875,4.04158399338281
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0413_59",1,59,9,3,"test"," (Operator: lizbethpino, Time: )","VH22-0413","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",3,3,1,135,10.328125,3.305,5,17,4,3,200,3,4,0,1,24.45201923,5,4,25,10.328125,2.52543511109844
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0416_42",1,42,9,2,"test"," (Operator: lizbethpino, Time: )","VH22-0416","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",3,0,1.25,220,13.453125,4.305,3,30,4,1,220,3,2,3,1,17.6293007,2,4,25,13.453125,2.37169185979688
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0423_7",1,7,7,1,"test"," (Operator: lizbethpino, Time: )","VH22-0423","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,0,1,200,30.046875,9.615,2,35,4,1,200,4,2,0,1,28,3,4,25,30.046875,8.413125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0424_63",1,63,13,3,"test"," (Operator: lizbethpino, Time: )","VH22-0424","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",3,0,1.5,350,6.15625,1.97,3,8,4,1,350,4,3,4,1,18.33652174,2,4,25,6.15625,1.12884211961875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0425_247",1,247,4,10,"test"," (Operator: lizbethpino, Time: )","VH22-0425","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,0,1.5,160,3.75,1.2,3,7,4,1,160,4,4,3,1,17.73911392,1,4,25,3.75,0.665216772
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0429_33",1,33,18,2,"test"," (Operator: lizbethpino, Time: )","VH22-0429","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,250,15.90625,5.09,2,27,4,1,250,3,4,0,0.75,22.39807229,5,4,18.75,15.90625,3.56269337362813
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0430_94",1,94,7,4,"test"," (Operator: lizbethpino, Time: )","VH22-0430","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",3,2,1,105,26.453125,8.465,2,29,4,3,175,3,3,0,1,21,2,4,25,26.453125,5.55515625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0431_286",1,286,15,12,"test"," (Operator: lizbethpino, Time: )","VH22-0431","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,2,1,160,36.5625,11.7,2,41,4,3,225,3,3,0,1,24.5,3,4,25,36.5625,8.9578125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0432_214",1,214,14,9,"test"," (Operator: lizbethpino, Time: )","VH22-0432","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,3,1,135,32.9375,10.54,3,38,4,2,300,3,5,0,1,26.90755869,5,4,25,32.9375,8.86267714351875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0435_98",1,98,3,4,"test"," (Operator: lizbethpino, Time: )","VH22-0435","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,NA,1,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,0.75,NA,NA,4,18.75,NA,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0451_152",1,152,2,7,"test"," (Operator: lizbethpino, Time: )","VH22-0451","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,NA,1,NA,NA,NA,1,NA,4,NA,NA,NA,NA,0,1,NA,NA,4,25,NA,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0452_233",1,233,18,10,"test"," (Operator: lizbethpino, Time: )","VH22-0452","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,NA,1,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,0.5,NA,NA,4,12.5,NA,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0453_198",1,198,3,8,"test"," (Operator: lizbethpino, Time: )","VH22-0453","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,300,14.578125,4.665,2,25,4,1,300,3,4,0,0.75,20.13597938,2,4,18.75,14.578125,2.93544824399062
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0454_222",1,222,22,9,"test"," (Operator: lizbethpino, Time: )","VH22-0454","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,270,26.453125,8.465,2,33,4,1,270,3,4,0,0.75,20.83335147,5,4,18.75,26.453125,5.51107250604844
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0456_263",1,263,13,11,"test"," (Operator: lizbethpino, Time: )","VH22-0456","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,115,5.15625,1.65,1,9,4,1,160,2,5,0,0.75,22.81141593,5,4,18.75,5.15625,1.17621363389063
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0464_110",1,110,10,5,"test"," (Operator: lizbethpino, Time: )","VH22-0464","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,115,5.84375,1.87,1,8,4,3,150,2,5,0,0.75,18.71241993,5,4,18.75,5.84375,1.09350703965937
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0465_284",1,284,17,12,"test"," (Operator: lizbethpino, Time: )","VH22-0465","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,0,9.375,3,1,14,4,1,275,1,3,0,0.5,19.89969555,3,4,12.5,9.375,1.8655964578125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0471_56",1,56,6,3,"test"," (Operator: lizbethpino, Time: )","VH22-0471","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,3,1,120,14.171875,4.535,2,22,4,3,210,3,4,0,1,28.0270418,5,4,25,14.171875,3.97195733009375
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0479_133",1,133,18,6,"test"," (Operator: lizbethpino, Time: )","VH22-0479","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,170,45.28125,14.49,3,51,4,2,225,4,3,0,1,21,3,4,25,45.28125,9.5090625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0482_4",1,4,4,1,"test"," (Operator: lizbethpino, Time: )","VH22-0482","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,280,46.6875,14.94,3,60,4,1,280,4,2,0,1,19.01073913,3,4,25,46.6875,8.87563883131875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0491_257",1,257,7,11,"test"," (Operator: lizbethpino, Time: )","VH22-0491","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,160,25.828125,8.265,2,46,4,1,160,4,3,0,1,24.80628458,1,4,25,25.828125,6.40699818917813
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0493_25",1,25,25,1,"test"," (Operator: lizbethpino, Time: )","VH22-0493","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,165,12.421875,3.975,1,14,4,3,260,1,5,0,0.5,21.9532358,3,4,12.5,12.421875,2.72700350953125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0501_102",1,102,2,5,"test"," (Operator: lizbethpino, Time: )","VH22-0501","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,275,24.4375,7.82,1,13,4,1,275,1,2,0,1,22.4,2,4,25,24.4375,5.474
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0503_43",1,43,8,2,"test"," (Operator: lizbethpino, Time: )","VH22-0503","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,220,37.359375,11.955,2,38,4,1,220,4,4,0,1,24,5,4,25,37.359375,8.96625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0509_154",1,154,4,7,"test"," (Operator: lizbethpino, Time: )","VH22-0509","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,175,12.5,4,2,27,4,1,175,3,4,0,1,19.95349727,1,4,25,12.5,2.49418715875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0511_258",1,258,8,11,"test"," (Operator: lizbethpino, Time: )","VH22-0511","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,330,32.484375,10.395,3,64,4,1,330,4,3,0,1,22.5,1,4,25,32.484375,7.308984375
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0518_251",1,251,1,11,"test"," (Operator: lizbethpino, Time: )","VH22-0518","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,200,22.890625,7.325,3,28,4,1,300,4,5,1,1,16.08913043,5,4,25,22.890625,3.68290251249219
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0522_290",1,290,11,12,"test"," (Operator: lizbethpino, Time: )","VH22-0522","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,215,31.5625,10.1,3,53,4,2,280,4,1,0,1,26,2,4,25,31.5625,8.20625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0523_125",1,125,25,5,"test"," (Operator: lizbethpino, Time: )","VH22-0523","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,NA,1,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,0.25,NA,NA,4,6.25,NA,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0524_201",1,201,1,9,"test"," (Operator: lizbethpino, Time: )","VH22-0524","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,145,36.96875,11.83,3,40,4,2,270,3,3,0,1,24.5,3,4,25,36.96875,9.05734375
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0525_271",1,271,21,11,"test"," (Operator: lizbethpino, Time: )","VH22-0525","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,3,1,160,38.71875,12.39,3,46,4,1,300,4,4,0,1,25.34451613,2,4,25,38.71875,9.81307983908437
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0532_71",1,71,21,3,"test"," (Operator: lizbethpino, Time: )","VH22-0532","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,180,34.96875,11.19,3,51,4,2,230,4,5,0,1,28.74977376,5,4,25,34.96875,10.0534365117
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0533_77",1,77,24,4,"test"," (Operator: lizbethpino, Time: )","VH22-0533","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,175,46.09375,14.75,3,64,4,2,255,4,5,0,1,23.5,5,4,25,46.09375,10.83203125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0534_276",1,276,25,12,"test"," (Operator: lizbethpino, Time: )","VH22-0534","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",NA,NA,1,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,1,NA,NA,4,25,NA,NA
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0539_123",1,123,23,5,"test"," (Operator: lizbethpino, Time: )","VH22-0539","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,185,20.53125,6.57,3,31,4,2,225,4,2,1,1,12.21455814,3,4,25,20.53125,2.50780146811875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0540_140",1,140,11,6,"test"," (Operator: lizbethpino, Time: )","VH22-0540","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,185,16,5.12,3,42,4,1,185,4,3,0,1,14.15986301,5,4,25,16,2.2655780816
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0542_138",1,138,13,6,"test"," (Operator: lizbethpino, Time: )","VH22-0542","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,0,1,175,8.0625,2.58,2,22,4,1,175,3,5,0,1,25.02161905,5,4,25,8.0625,2.01736803590625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0543_164",1,164,14,7,"test"," (Operator: lizbethpino, Time: )","VH22-0543","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",3,0,1,150,27.578125,8.825,3,35,4,1,150,4,4,0,1,23.75870886,1,4,25,27.578125,6.55220642779687
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0544_220",1,220,20,9,"test"," (Operator: lizbethpino, Time: )","VH22-0544","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,310,7.15625,2.29,4,11,4,1,310,4,4,4,1,21.96692308,5,4,25,7.15625,1.5720079329125
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0546_36",1,36,15,2,"test"," (Operator: lizbethpino, Time: )","VH22-0546","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,0,1,170,22.03125,7.05,3,41,4,1,170,4,3,0,1,21.5,2,4,25,22.03125,4.73671875
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0547_293",1,293,8,12,"test"," (Operator: lizbethpino, Time: )","VH22-0547","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,135,18.75,6,3,30,4,3,220,4,5,0,1,24,5,4,25,18.75,4.5
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0548_291",1,291,10,12,"test"," (Operator: lizbethpino, Time: )","VH22-0548","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,225,7.5,2.4,2,14,4,1,225,3,3,0,1,19.72050847,1,4,25,7.5,1.47903813525
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0549_66",1,66,16,3,"test"," (Operator: lizbethpino, Time: )","VH22-0549","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,2,1,140,10.15625,3.25,3,19,4,2,200,3,5,0,1,24.08231527,5,4,25,10.15625,2.44586014460937
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0552_86",1,86,15,4,"test"," (Operator: lizbethpino, Time: )","VH22-0552","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,1,1,185,40.890625,13.085,3,44,4,1,270,4,5,0,1,25,2,4,25,40.890625,10.22265625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0555_111",1,111,11,5,"test"," (Operator: lizbethpino, Time: )","VH22-0555","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,3,1,125,11.578125,3.705,2,20,4,3,220,4,5,0,1,22.07628684,5,4,25,11.578125,2.55602008569375
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0559_202",1,202,2,9,"test"," (Operator: lizbethpino, Time: )","VH22-0559","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",1,0,1,150,2.34375,0.75,1,7,4,1,150,1,4,0,1,26.76980198,5,4,25,2.34375,0.62741723390625
2023,"202307DMF1C_tani","202307DMF1C_tani",1,3.2,"2023-April-04","Tay Ninh",NA,"202307DMF1C_tani_rep1_VH22-0560_262",1,262,12,11,"test"," (Operator: lizbethpino, Time: )","VH22-0560","test",11.67,106.1,20,NA,"Vietnam",NA,"tani",2,0,1,180,5.328125,1.705,2,16,4,NA,180,2,4,0,1,11.78008264,2,4,25,5.328125,0.6276575281625
